player_id,passes,carries,goal_threat,receptions,total_actions,team_passes,team_carries,team_goal_threat,team_receptions,team_total_actions,pass_tendency,carry_tendency,goal_threat_tendency,reception_tendency,pass_influence,carry_influence,goal_threat_influence,reception_influence,primary_cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6
44186,164138,122233,6124,9540,302035,1950391,1454191,73013,114614,3592209,0.543440329763107,0.40469813101130664,0.020275795851474168,0.03158574337411227,0.08415645888439806,0.08405567081628204,0.08387547423061646,0.08323590486328022,5,9.140703701942074e-125,4.162399149587491e-22,4.637987535823679e-17,0.0,0.0,1.0,1.164944978977108e-54
89658,61079,49475,2849,3438,116841,1038605,837463,48024,57909,1982001,0.5227531431603633,0.42343869018580804,0.024383563988668363,0.029424602665160345,0.05880869050312679,0.05907723684509047,0.05932450441445944,0.05936900999844584,1,1.522133485315102e-05,0.9999847770018092,7.846506263610916e-20,0.0,1.0657474401255559e-153,3.7322398152458007e-274,1.6633369866567792e-09
127615,60336,45190,2053,3895,111474,1351595,1030823,50485,79381,2512284,0.5412562570644276,0.40538600929364693,0.018416850566051277,0.034940883075874195,0.04464059130138836,0.04383875796329729,0.04066554422105576,0.04906715712828007,0,0.9999999999998792,7.7708368256442e-33,1.2140516206316735e-13,0.0,1.9468152331720059e-66,0.0,8.067294019858213e-23
333032,111604,88503,5251,6175,211533,1345043,1064503,63347,75245,2548138,0.5275961670283124,0.41838862021528556,0.024823549989836102,0.029191662766565974,0.08297429896293278,0.0831402072140708,0.08289263895685668,0.08206525350521629,1,9.696239837819611e-52,0.9999999999998934,1.0547445165906848e-13,0.0,0.0,6.34057614983797e-28,2.8330607113333983e-38
333595,190762,143294,7135,11340,352531,2096086,1574564,78392,124701,3873743,0.5411212063619937,0.4064720549398493,0.020239354836879594,0.032167383861277446,0.0910086704457737,0.09100551009676329,0.09101694050413307,0.09093752255394905,5,7.275452219838783e-203,9.269445509538018e-52,3.1317878043500546e-45,0.0,0.0,1.0,3.394139690256371e-95
333614,37758,30667,1731,1860,72016,837667,661072,40161,44482,1583382,0.5243001555209953,0.42583592534992226,0.0240363252610531,0.02582759386802933,0.04507519097684402,0.04638980322869521,0.04310151639650407,0.04181466660671732,0,0.9999999814663705,4.6079854697525377e-14,3.3503069776282675e-92,0.0,2.5063859331333544e-42,0.0,1.8533582929805647e-08
333615,11898,9446,575,782,22701,492466,383515,23109,34435,933525,0.5241178802695916,0.4161050174001145,0.025329280648429583,0.034447821681864235,0.024160043536000455,0.02463006662060154,0.024882080574667877,0.022709452591839697,4,6.571193636175782e-19,1.074886195351154e-140,0.0,0.0,0.9999991736210814,0.0,8.263789179170488e-07
333616,58509,47159,2861,3598,112127,657642,530046,32349,40551,1260588,0.521810090343985,0.42058558598731793,0.025515709864706984,0.03208861380399012,0.08896785789228791,0.08897152322628601,0.08844168289591642,0.08872777490074228,1,2.9605591363439707e-52,0.9999856706275027,5.0551231924696546e-166,0.0,3.302503110076397e-191,2.3236203040284817e-185,1.4329372497647271e-05
333619,71111,55069,3614,4358,134152,955720,745657,49905,57392,1808674,0.5300778221718647,0.4104970481245155,0.02693959091180154,0.03248553879181824,0.07440568367304232,0.0738529913888021,0.07241759342751228,0.07593392807359911,1,2.0244712110266948e-27,0.9999999999999432,8.608895684916085e-39,0.0,1.4829027871254424e-177,1.643276171116618e-156,5.473811614029937e-14
333625,83297,66128,3836,4725,157986,1197698,948970,53689,71615,2271972,0.5272429202587571,0.41856873393845023,0.024280632461104148,0.029907713341688503,0.06954758211168424,0.06968397314983614,0.07144852763135838,0.06597779794735739,1,4.694764485615035e-12,0.9999863103540368,1.3689641268447906e-05,0.0,4.982678969543731e-278,3.1238725602371867e-83,6.508938164285082e-16
333730,125095,91885,4464,7628,229072,1658660,1221266,59582,99698,3039206,0.5460946776559336,0.40111842564783123,0.019487322763148705,0.03329957393308654,0.07541931438631184,0.07523749944729485,0.07492195629552549,0.07651106341150274,2,5.90615195376361e-50,1.941121294451121e-06,0.9999980588241268,0.0,0.0,5.4578551817253176e-11,2.2120913283214016e-29
333921,81375,64790,3738,4232,154135,1044819,826985,50556,54888,1977248,0.5279462808576897,0.42034580075907485,0.02425146786907581,0.027456450514159667,0.07788430340566165,0.07834483092196352,0.07393781153572276,0.07710246319778458,1,6.844244537039615e-36,1.0,1.2569367399326675e-41,0.0,7.633746832916787e-303,4.895311269314721e-108,2.5662293866325727e-19
334202,150350,115263,5431,8237,279281,1709062,1314656,61584,93340,3178642,0.5383466830897913,0.41271336037897316,0.019446364056273074,0.029493592474962492,0.0879722327218088,0.08767540710269454,0.08818849051701741,0.08824726805228197,5,7.315279212590335e-100,6.82280932158272e-24,3.4002694738385735e-12,0.0,0.0,0.9999999999965965,3.316338600806101e-58
441826,117084,88087,4570,6984,216725,1950974,1466896,74102,118992,3610964,0.5402422424731803,0.4064459568577691,0.021086630522551622,0.03222517014649902,0.06001310114845201,0.06004992855662569,0.06167174975034412,0.058693021379588546,2,1.693312665297397e-27,4.096208903465684e-52,0.9999999995599751,0.0,2.0910065459188382e-303,4.400282025220912e-10,6.82614081865036e-27
630816,15782,12454,837,985,30058,689541,555164,29513,41809,1316027,0.5250515669705237,0.4143322909042518,0.027846164082773305,0.03276997804245126,0.022887689056923375,0.022433010786001975,0.028360383559787213,0.02355952067736612,4,1.7040182138275153e-17,7.241312793467455e-79,0.0,0.0,0.9999999999998792,0.0,1.213107978765521e-13
643529,33896,25754,1421,2136,63207,1165065,875391,46288,78606,2165350,0.5362697169617289,0.40745487050484913,0.02248168715490373,0.0337937253785182,0.02909365571877964,0.029419996321643698,0.030699101278949186,0.027173498206243797,0,0.9999999999713296,9.135957603277062e-14,1.7044324646498312e-46,0.0,2.8575660516065397e-11,0.0,1.1360095300104529e-46
710448,59474,45981,2492,3623,111570,829241,639847,35211,51656,1555955,0.5330644438469122,0.41212691583759076,0.02233575333871112,0.032472886976785874,0.07172100752374762,0.07186249212702411,0.07077333787736786,0.07013706055443704,1,2.1632178520574166e-09,0.9999665749529647,2.1600959596953657e-15,0.0,1.2780705599018476e-84,3.74751006327304e-130,3.3422883811894234e-05
721152,119081,90504,4607,6934,221126,1888956,1422192,71671,108641,3491460,0.53852102421244,0.4092870128343117,0.020834275480947514,0.03135768747230086,0.0630406425559939,0.06363697728576732,0.06427983424258069,0.06382489115527287,2,1.2435570111573527e-30,2.4214527817433886e-43,0.999999990565982,0.0,0.0,9.434018780455161e-09,1.3151292639235047e-26
814501,103823,82501,4898,5593,196815,1310283,1039049,61543,71681,2482556,0.5275156873205803,0.4191804486446663,0.02488631455935777,0.028417549475395674,0.0792370808443672,0.0794004902559937,0.07958663048600166,0.07802625521407347,1,6.747013806801865e-45,0.9999999999982521,1.7474260817120217e-12,0.0,0.0,1.0481418388228576e-39,2.7936549376931356e-32
857688,163697,122499,6112,9913,302221,2096086,1574564,78392,124701,3873743,0.5416466757769977,0.4053292127284338,0.02022361119842764,0.03280050029614091,0.07809650939894641,0.07779867950747,0.07796713950403103,0.07949415000681631,5,3.866337034171693e-122,4.9193256994054925e-15,1.100524300635362e-15,0.0,0.0,0.9999999999999929,1.1146726778629823e-49
1002264,79446,62791,3497,4935,150669,1285874,1015135,61081,75564,2437654,0.5272882942078331,0.41674797071726766,0.023209817547073387,0.032753917527825895,0.06178365842998614,0.0618548271904722,0.05725184590952997,0.06530887724313165,2,4.0089989515528726e-08,2.993056785625942e-11,0.9999999598800792,0.0,6.808095753444871e-186,1.620650946408655e-88,6.507708523196997e-19
18337,157555,125470,6595,9130,298750,1862662,1484322,78781,108085,3533850,0.5273807531380753,0.4199832635983264,0.02207531380753138,0.030560669456066947,0.08458593131765184,0.0845301760669181,0.08371307802642769,0.08447055558125549,5,2.565381685080183e-116,1.3508411247444683e-14,1.735245730488566e-29,0.0,0.0,0.9999999999999858,1.4907340535949727e-76
19227,60212,48536,2346,3940,115034,1138522,916586,42262,69729,2167099,0.523427856112106,0.42192743015108575,0.020393970478293375,0.034250743258514876,0.052886110237659,0.05295302350243185,0.05551086082059534,0.056504467294812774,0,0.9999998152520349,3.574630753917849e-08,1.4900137844174935e-07,0.0,1.1464436697091775e-125,0.0,2.7995183087605967e-13
29287,36442,26434,1559,2338,66773,405768,294217,17479,26367,743831,0.5457595135758465,0.3958785736749884,0.023347760322285954,0.03501415242687913,0.08980994065574417,0.08984525027445729,0.08919274558041078,0.08867144536731521,6,6.78191603585046e-85,1.3174436087570864e-22,1.2047297848046089e-206,0.0,2.836692407328357e-25,2.3134080093428754e-27,1.0
36483,125281,94850,4675,6600,231406,1619486,1224516,64340,82419,2990761,0.5413904566000881,0.4098856555145502,0.020202587659784103,0.028521300225577556,0.07735849522626315,0.07745917570697321,0.07266086415915449,0.08007862264769046,2,1.9302217806734302e-50,6.150435416501026e-08,0.9993163623109866,0.0,0.0,0.0006835761846604079,2.225368339030422e-23
36550,140149,104808,5420,7556,257933,1670526,1246934,66221,90284,3073965,0.5433542819259265,0.4063380800440424,0.021013208856563527,0.02929442917346753,0.08389513243134199,0.08405256412929633,0.08184714818562087,0.08369146249612334,5,9.383948927859558e-67,7.36323469043088e-12,2.431032320065839e-05,0.0,0.0,0.999975689669434,2.1140359430928318e-35
38973,102543,75484,5074,6063,189164,1174203,868342,58431,69419,2170395,0.5420851747689835,0.3990399864667696,0.02682328561459897,0.03205155314964792,0.08732987396557494,0.08692888285951848,0.08683746641337646,0.08733920108327692,1,2.0747679307080235e-27,1.0,1.378796282007004e-26,0.0,3.286804236056335e-293,3.362725720436748e-52,1.6971585689412532e-24
39052,125861,94637,5526,6785,232809,1936198,1451633,77639,102054,3567524,0.5406191341400032,0.4065006077943722,0.02373619576562762,0.029144062299996994,0.06500419895072715,0.06519347521033209,0.07117556897950772,0.06648441021420033,2,1.0283179184003918e-38,1.1578269226564735e-48,0.999999999999865,0.0,0.0,1.3538501560937638e-13,1.6014708286270062e-37
43209,42585,34171,1697,2545,80998,827805,661576,32504,49762,1571647,0.5257537223141312,0.42187461418800465,0.020951134595915948,0.03142052890194819,0.05144327468425535,0.051650906320664595,0.05220895889736648,0.05114344278766931,0,0.9998382361478576,3.8403386100868865e-06,1.2571408860419888e-26,0.0,7.745708939851987e-52,0.0,0.00015792351353485608
50961,31784,23390,1383,1792,58349,416273,304535,18887,22682,762377,0.5447222745891104,0.40086376801658985,0.023702205693328076,0.030711751700971738,0.07635373901261912,0.07680562168552055,0.0732249695557791,0.07900537871439908,6,1.4493520723749268e-70,2.0284339434803923e-17,3.5224099201943965e-124,0.0,1.0575263071820816e-26,8.149240585644536e-215,1.0
59297,131132,97751,4791,7155,240829,1616595,1207371,60588,86709,2971263,0.5445025308413853,0.4058938084699102,0.019893783555967097,0.029709877132737338,0.08111617319118271,0.0809618584511306,0.07907506436918202,0.08251738573850466,5,3.374260557752475e-57,6.40821891784842e-08,0.0437828604182319,0.0,0.0,0.9562170754995778,1.5603466080030108e-29
61098,143394,107383,5741,7662,264180,1799941,1347012,72183,94464,3313600,0.5427890074948899,0.40647664471193884,0.021731395260807026,0.029002952532364297,0.07966594460596209,0.07971940858730286,0.07953396229028996,0.08111026422764228,5,8.743683751395691e-74,6.849868537853037e-11,4.3019458881580007e-07,0.0,0.0,0.9999995697369146,1.264557897687373e-32
85811,25983,21485,988,1269,49725,341627,281611,13277,17127,653642,0.5225339366515838,0.43207642031171445,0.019869281045751634,0.025520361990950226,0.07605663486785295,0.076293184570205,0.07441440084356406,0.07409353652128219,6,8.007150557100615e-60,4.184891402988704e-27,1.0058654177906072e-236,0.0,5.603293936286732e-46,5.576088088138385e-292,1.0
165695,66894,53405,2447,3963,126709,1403687,1117238,56208,81377,2658510,0.527934085187319,0.42147755881586946,0.019311966790046483,0.03127638920676511,0.047655923293440774,0.04780091618795637,0.04353472815257615,0.04869926391978077,0,0.9987235546726331,2.5621673562398783e-37,0.0012764453273700351,0.0,6.723040510884382e-131,1.6413000229658943e-215,1.4015135584898297e-21
189206,150159,112588,5791,8046,276584,1863378,1396248,73954,100140,3433720,0.5429055910681746,0.4070662077343592,0.020937581349608075,0.029090619847858157,0.0805842936859832,0.08063610476075883,0.07830543310706656,0.08034751348112643,5,1.2556725883887304e-92,1.3072938961262095e-15,5.5299044014437935e-12,0.0,0.0,0.999999999994472,1.6972547161459978e-38
332894,156411,124334,6134,9482,296361,1807739,1434126,71674,110010,3423549,0.5277718728172736,0.4195356339059458,0.020697730133182168,0.03199476314359852,0.08652299917189372,0.0866967058682431,0.08558194045260485,0.08619216434869557,5,1.175603810774836e-104,7.405669789486987e-20,3.817443129656692e-21,0.0,0.0,1.0,5.21835680884319e-80
333671,63528,46547,2261,3440,115776,931790,683727,33396,51267,1700180,0.5487147595356551,0.40204360143725815,0.019529090657822,0.029712548369264787,0.06817845222636001,0.06807834120928383,0.06770271888848964,0.0670996937601186,1,4.038313557400672e-07,0.9999734863841718,2.163991606878956e-15,0.0,8.855185030154748e-79,8.226747642460367e-207,2.61097844681635e-05
333676,155458,116174,6243,7999,285874,1873388,1400648,74768,98490,3447294,0.5437990163498604,0.4063818325556014,0.021838292394551446,0.02798085869998671,0.08298227596205378,0.08294303779393537,0.08349828803766317,0.08121636714387248,5,5.468769830398435e-112,2.740850206240456e-19,1.0939687337093536e-18,0.0,0.0,1.0,9.067534965454313e-48
333914,67972,54590,2493,4139,129194,823614,666193,30822,48895,1569524,0.526123504187501,0.4225428425468675,0.019296561759834047,0.032037091505797484,0.08252895166910713,0.08194322065827771,0.0808837843099085,0.08465078228857756,1,1.9764444424256942e-23,0.9999999999378417,2.1717288687699317e-87,0.0,2.0295753476432172e-194,1.7731807707631133e-53,6.215711197450182e-11
334313,38806,28289,1445,2301,70841,1322442,996618,49644,68746,2437450,0.5477901215397862,0.3993308959500854,0.020397792238957664,0.03248119027117065,0.029344198082033087,0.02838499806345059,0.02910724357424865,0.03347103831495651,0,1.0,4.4720727897412694e-92,8.404841109738468e-45,0.0,1.1692584449369742e-20,0.0,5.1504683292613286e-58
458509,83022,62704,3488,4470,153684,1190706,885507,47543,63785,2187541,0.5402123838525806,0.4080060383644361,0.02269592150126233,0.029085656281720933,0.06972502028208474,0.07081141086405866,0.07336516416717498,0.07007917221917379,1,5.1473213855092524e-08,0.9999999484666531,1.9135177505852438e-11,0.0,2.0676081652596945e-166,3.271662953866805e-86,4.1001071984826786e-11
606791,5450,4381,192,200,10223,73502,59026,3168,2640,138336,0.5331116110730705,0.42854348038736184,0.018781179692849457,0.019563728846718184,0.07414764224102746,0.07422152949547657,0.06060606060606061,0.07575757575757576,6,2.958656395375308e-204,4.462112768873433e-171,0.0,0.0,5.043561448813049e-47,0.0,1.0
813580,12354,10015,576,739,23684,337139,271117,14443,22220,644919,0.5216179699375105,0.42285931430501605,0.024320216179699376,0.031202499577774025,0.03664363956706285,0.03693977139021161,0.03988091116803988,0.03325832583258326,6,4.6751563231433534e-15,5.759923697220437e-134,5.096950099768212e-282,0.0,0.06661825878551918,0.0,0.9333817412144746
815857,70886,55444,2694,4143,133167,1039477,811796,39378,60871,1951522,0.5323090555467946,0.4163493958713495,0.020230237220933114,0.031111311360922753,0.06819390905234074,0.0682979467748055,0.06841383513637056,0.06806196711077525,1,7.8185466304925e-06,0.9999920894198163,5.795202072540609e-10,0.0,9.627253488491971e-146,1.3141056257980185e-136,9.145403122988289e-08
886603,176968,140440,7031,10743,335182,1938507,1538351,76976,117655,3671489,0.5279758459583151,0.4189962468151631,0.020976663424646907,0.0320512438018748,0.0912908748846406,0.09129255937039077,0.09134015797131574,0.09130933661977816,5,2.288486827124509e-158,9.322455676819711e-38,7.903805076373242e-44,0.0,0.0,1.0,1.0377637050803794e-114
1002373,163902,130737,6440,9832,310911,1938507,1538351,76976,117655,3671489,0.5271669384486236,0.4204965408107143,0.020713323105325962,0.03162319763533616,0.08455063613389067,0.08498515618347179,0.08366244024111412,0.08356635927074922,5,5.684571012446071e-129,1.0502262500260732e-21,3.9242034757796536e-32,0.0,0.0,1.0,3.0053076501316747e-86
1002427,46838,38265,1629,2358,89090,827738,670259,28587,44943,1571527,0.5257380177348748,0.42950948479066114,0.018284880457963858,0.026467617016500168,0.05658553793591692,0.05708987122888316,0.056983943750655894,0.05246645751284961,0,0.9992956302887684,8.147170354475634e-12,2.654510942742873e-35,0.0,7.50608023399077e-96,0.0,0.0007043697030834392
27132,157495,123991,6695,7777,295958,1936379,1517726,84467,100071,3638643,0.5321532109285777,0.4189479588319964,0.022621453044013,0.026277377195412864,0.08133480067693359,0.0816952467046094,0.07926172351332474,0.07771482247604201,5,1.2185880324979204e-151,9.41948785969391e-21,2.038569383325047e-46,0.0,0.0,1.0,1.2334758113511222e-75
34213,139107,105592,5210,8887,258796,1888161,1427382,69388,126643,3511574,0.5375160357965347,0.4080124886010603,0.02013168673395261,0.03433978886845237,0.07367327256521028,0.07397599241128164,0.07508502911166196,0.07017363770599244,2,3.0864028988801496e-68,2.7022155178143954e-15,0.9999996918437275,0.0,0.0,3.0815627009476954e-07,1.5162562851959235e-33
34555,96111,72689,3769,5969,178538,1516204,1157323,63859,87721,2825107,0.5383223739484031,0.40713461560004033,0.021110351857867794,0.03343265859368874,0.06338922730714337,0.06280787645281395,0.05902065488028312,0.06804527992156952,2,1.1176932601064379e-10,3.1053647469562433e-18,0.9999999998882316,0.0,8.342009259410388e-191,1.0701094737574325e-42,1.7317344135717692e-18
36536,80916,63293,3923,4661,152793,1536179,1193234,70402,83666,2883481,0.529579234650802,0.41424018116013167,0.025675259992277134,0.03050532419678912,0.052673549111138744,0.05304324214697201,0.05572284878270504,0.05570960724786652,2,3.054213747804007e-08,5.979179674224936e-48,0.999999969457861,0.0,4.033674622952026e-190,8.435489875720805e-106,7.047794862774584e-22
36600,149985,112648,5252,10303,278188,1681163,1263801,59070,115896,3119930,0.5391497835995801,0.40493479229873325,0.0188793190216688,0.03703610508001783,0.08921502555076456,0.08913428617321872,0.08891146097850008,0.08889866777110512,5,3.2100908948879033e-135,8.334274439510483e-29,1.3069775782260002e-17,0.0,0.0,1.0,4.354390194933415e-89
48638,179139,138662,7574,9691,335066,1995515,1543191,84434,108200,3731340,0.5346379519258893,0.41383488626121423,0.022604501799645443,0.028922660013251122,0.08977081104376565,0.08985407509504656,0.08970320013264799,0.0895656192236599,5,7.691630148287363e-167,1.3620509410226613e-28,3.9998179391540107e-57,0.0,0.0,1.0,8.188576284966476e-89
49698,111676,85476,4746,6659,208557,1545137,1179266,62513,96998,2883914,0.5354699194944308,0.4098447906327766,0.022756368762496582,0.03192892111029599,0.07227579172591168,0.07248237462964251,0.0759202085966119,0.06865090001855709,2,3.637694307851113e-20,0.0004500127394607631,0.9995499872605381,0.0,0.0,2.5445446955950682e-18,1.771307309962147e-20
58762,67794,51124,2133,5010,126061,1089066,814836,33869,85217,2022988,0.5377872617224995,0.40554969419566717,0.016920379816120767,0.03974266426571263,0.06224967081884845,0.0627414596311405,0.0629779444329623,0.05879108628560029,1,3.434316193999816e-14,0.9999999999999645,6.844494801262774e-30,0.0,1.3621387756801797e-120,0.0,1.828419742628764e-20
66919,18223,14531,673,1119,34546,629825,510887,27045,31211,1198968,0.5274995657963295,0.4206275690383836,0.01948127134834713,0.032391593816939734,0.028933433890366372,0.028442688892064194,0.024884451839526714,0.03585274422479254,4,9.981647753833515e-07,7.699667974334455e-58,8.34718894743182e-229,0.0,0.9999990017046132,0.0,1.3061161125378388e-10
70203,69670,53195,2820,4954,130639,797322,603683,32578,57171,1490754,0.5333016939811236,0.4071908082578709,0.021586203201188005,0.03792129455981751,0.08738000456528228,0.0881174391195379,0.0865614832095279,0.0866523237305627,1,8.419865182404359e-20,0.9999999958999162,1.447413716697862e-82,0.0,3.368707575299049e-109,6.25778955344919e-33,4.10008528468406e-09
124344,156754,123264,6572,8129,294719,2020947,1571362,85589,110180,3788078,0.5318761260726319,0.41824246146329214,0.02229920704128339,0.02758220542279256,0.07756462688036846,0.07844405044795534,0.07678556823890921,0.07377927028498821,5,1.1335724142171602e-123,1.7589240627950988e-14,1.773437779267101e-35,0.0,0.0,0.9999999999999858,4.383340516572325e-61
127614,23871,17167,863,1829,43730,600369,433917,18095,47883,1100264,0.545872398810885,0.3925680310999314,0.01973473587925909,0.041824834209924534,0.03976054726343299,0.03956286570934073,0.047692732799115775,0.03819727251843034,4,1.4848171170669351e-12,1.4458180809644099e-65,8.159859169001365e-273,0.0,0.9999999999917968,0.0,6.719535351357211e-12
332761,29965,22326,948,2284,55523,541915,400609,18733,41624,1002881,0.5396862561461017,0.4021036327287791,0.017074005367145147,0.041136105757974176,0.05529464952990783,0.05573015084533797,0.05060588266695137,0.05487218912166058,6,3.2147582956644327e-13,4.016751503236223e-35,5.363032853171827e-153,0.0,2.5771624337111032e-14,0.0,0.9999999999996518
333567,72870,53481,3025,5098,134474,1349546,985369,54791,93093,2482799,0.54188913842081,0.3977051325906867,0.02249505480613353,0.037910674182369826,0.053995936411207916,0.05427509897307506,0.055209797229471995,0.054762441859216054,2,0.007913344312936402,4.586128377627948e-10,0.9920866552284535,0.0,2.1584723125797306e-75,1.630012604278466e-205,1.1633119702928e-18
333585,49602,37757,2387,2426,92172,1379747,1051459,64934,69505,2565645,0.5381460747298529,0.40963633207481664,0.025897235603003083,0.026320357592327388,0.03595006910687249,0.035909150998755066,0.03676040287060708,0.03490396374361557,0,1.0,4.557760455321057e-98,5.023590774443411e-39,0.0,3.949823000077727e-40,0.0,8.975917056424179e-42
333604,58589,43535,2412,3273,107809,1054625,794079,41701,59983,1950388,0.5434518453932418,0.4038160079399679,0.022372900221688356,0.030359246445101986,0.055554343961123624,0.054824519978490804,0.057840339560202396,0.05456546021372722,0,0.9739042566990237,0.026088046499695407,4.868521967146358e-07,0.0,1.939592374243089e-56,0.0,7.2099490809445e-06
333702,130550,98470,5113,8481,242614,1840828,1390411,71368,120560,3423167,0.5380975541394973,0.4058710544321432,0.021074628834279966,0.03495676259407948,0.0709191733285239,0.0708207860841147,0.0716427530545903,0.07034671532846715,2,3.4338639258027987e-50,8.253828029258645e-13,0.9997320434480685,0.0,0.0,0.00026795655110521265,4.595788016706012e-25
333975,71070,55789,3443,3629,133931,1749807,1353577,77206,94699,3275289,0.5306463776123527,0.4165503132209869,0.02570726717488856,0.02709604199177188,0.04061590792584554,0.041215978108375066,0.044594979664792894,0.038321418388789746,0,0.999999999988944,9.207665608772078e-164,1.1057184858106661e-11,0.0,1.572214869634067e-136,5.7893759368997544e-114,2.438340955318584e-49
333981,101353,78280,3790,6530,189953,1332216,1021443,51282,83402,2488343,0.5335688301843088,0.41210194100645947,0.019952303990987245,0.03437692481824451,0.07607850378617281,0.07663667967767168,0.0739050739050739,0.0782954845207549,1,9.526597095139022e-12,0.9947705564079906,0.005229443582485629,0.0,6.765861733785512e-288,3.2946537078980243e-28,1.0682401722725487e-19
334095,141380,107329,4664,10009,263382,1729376,1313400,61919,120736,3225431,0.5367868722995497,0.40750317030017236,0.01770811976520795,0.03800183763506997,0.08175203079029661,0.08171844068828993,0.07532421389234323,0.08289988073151339,5,1.48430347685887e-129,5.985775352198518e-20,2.470936108289132e-13,0.0,0.0,0.9999999999997513,1.722958284430147e-86
334562,34920,25556,1297,2453,64226,1528120,1144385,58421,99297,2830223,0.5437050415719491,0.39790738953071964,0.02019431382929032,0.03819325506804098,0.02285160851242049,0.0223316453815805,0.022200920901730543,0.02470366677744544,0,0.9999999999996589,2.6586845381722003e-137,1.7473386944560735e-27,0.0,3.408371220668842e-13,0.0,1.3756830716441554e-89
334664,120078,90215,4458,8414,223165,2008512,1516878,76208,132407,3734005,0.5380682454685994,0.4042524589429346,0.019976250756166963,0.03770304483229897,0.05978455692572412,0.059474130417871446,0.058497795507033386,0.06354648923395288,2,4.537554061619394e-50,1.8954054908734487e-59,1.0,0.0,0.0,8.447724658511428e-18,8.516034560198252e-36
