player_id,passes,carries,goal_threat,receptions,total_actions,team_passes,team_carries,team_goal_threat,team_receptions,team_total_actions,pass_tendency,carry_tendency,goal_threat_tendency,reception_tendency,pass_influence,carry_influence,goal_threat_influence,reception_influence,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31
7948,122719,92999,4536,7388,227642,1622987,1234664,58966,95155,3011772,0.5390876903207669,0.4085318175029213,0.019926024195886523,0.03245446798042541,0.07561305173732137,0.07532332683223938,0.07692568598853576,0.07764174242026167,-91.22587,-91.82724,88.190796,86.374855,91.63188,-92.67649,-89.233185,83.94903,-89.45689,88.938255,-91.428276,-85.67528,-89.263275,-89.66083,-90.53578,-79.3262,-88.6458,85.28244,87.6604,81.63183,88.85712,-91.33184,-86.97199,78.41779,86.84859,91.00797,85.716576,91.27213,91.34643,-83.06732,92.31389,-89.17085
19526,44384,34842,2177,2524,83927,961220,743275,42227,58373,1805095,0.5288405399930892,0.41514649635993184,0.025939209074552886,0.03007375457242604,0.04617465304508853,0.04687632437523124,0.0515546924953229,0.04323916879379165,-89.26531,-89.64524,85.42758,84.02435,89.16864,-90.318474,-87.619316,81.67627,-86.751175,87.086334,-89.665146,-84.20141,-86.89704,-87.32177,-88.4774,-77.42654,-86.67976,83.533936,85.067566,78.8828,86.95661,-89.41077,-85.15718,76.650055,84.50546,88.837425,83.37111,89.58906,88.893715,-81.55619,90.32113,-86.6723
27085,42999,33645,1856,2836,81336,628547,495979,28037,40947,1193510,0.5286588964296253,0.41365447034523456,0.02281892396970591,0.03486770925543425,0.06841015866753003,0.0678355333592753,0.06619823804258658,0.06926026326715022,-93.44911,-94.35981,89.54859,88.04165,93.4412,-94.99212,-91.973,85.3512,-90.953636,91.29859,-94.24971,-88.62285,-91.10762,-91.68492,-93.09425,-81.46454,-91.04876,87.77462,89.32027,82.88664,91.44607,-93.7716,-89.46307,80.43571,88.56684,93.0186,87.54484,94.14149,93.54312,-85.602646,94.64718,-91.10506
27205,100377,72837,3795,5992,183001,1804542,1344532,66765,104879,3320718,0.5485051994251398,0.39801421850153823,0.020737591597860122,0.032742990475461885,0.05562464049049565,0.05417275304715693,0.05684115929004718,0.05713250507727953,-103.50082,-104.079185,99.783325,97.89537,103.82865,-105.148186,-101.360275,94.97807,-101.33172,100.96624,-103.7062,-97.22204,-101.12287,-101.587395,-102.66867,-89.92574,-100.63041,96.71667,99.251335,92.40381,100.72846,-103.661354,-98.65121,88.92645,98.3839,103.21111,97.08535,103.59544,103.68619,-94.15386,104.69427,-100.92951
28980,106270,84282,4968,5827,201347,1306202,1036607,62170,72187,2477166,0.5277952986635013,0.4185907910224637,0.024673821810108916,0.028940088503926056,0.08135801353848793,0.08130564427984761,0.07990992440083641,0.08072090542618476,-103.90056,-104.09612,99.01659,97.62752,103.912674,-104.87447,-102.220566,94.9343,-100.60217,101.65057,-104.061035,-97.55346,-100.94083,-101.14286,-102.39396,-89.878525,-100.64293,97.052666,98.67849,91.149635,101.29734,-104.00051,-99.13733,89.18218,98.246155,103.47406,96.64251,103.90091,103.19092,-94.60796,105.12523,-100.27055
30483,58270,43452,2596,3971,108289,1254814,938168,51909,80146,2325037,0.538097128978936,0.4012595923870384,0.02397288736621448,0.03667039126781114,0.0464371612047682,0.04631579844974461,0.05001059546514092,0.04954707658523195,-108.12496,-108.866844,104.11213,102.28422,108.45453,-109.84527,-106.257095,99.159294,-105.74208,105.720116,-108.38719,-101.783966,-105.76,-106.08691,-107.38971,-94.005905,-105.474174,101.17706,103.67353,96.52286,105.27284,-108.41632,-103.21826,93.08236,102.66529,108.02658,101.46755,108.43197,108.560356,-98.58066,109.588974,-105.36782
36559,100581,79518,4564,5625,190288,1220182,964678,55911,67908,2308679,0.5285724796098545,0.417882367779366,0.02398469688051795,0.0295604557302615,0.08243114551763589,0.08242957753778982,0.08162973296846775,0.08283265594628027,-93.68752,-94.42742,90.57229,88.85087,94.20331,-95.206764,-91.90235,86.316765,-91.889854,91.38648,-93.89331,-87.97479,-91.82239,-92.18037,-92.9835,-81.54768,-91.190186,87.62101,90.04453,84.05101,91.24622,-93.90404,-89.437035,80.64804,89.150665,93.59046,88.10709,93.839935,94.043304,-85.46609,94.8159,-91.542145
38703,92082,69824,3713,5811,171430,1582203,1181241,62890,100114,2926448,0.537140523828968,0.4073032724727294,0.02165898617511521,0.033897217523187306,0.058198600306029,0.059110714917616304,0.059039592940054064,0.05804383003376151,-86.88105,-87.81167,84.411255,82.61964,87.431175,-88.57399,-85.336365,80.26858,-85.7409,84.886154,-87.37782,-81.810974,-85.76426,-85.82275,-86.46196,-75.851105,-85.01245,81.59632,84.05935,78.40766,84.79034,-87.12013,-82.988014,74.80926,82.81855,87.19651,82.23475,87.052284,87.67897,-79.53142,88.14717,-84.931755
42335,61547,45972,2763,4128,114410,1246850,926409,48334,77220,2298813,0.537951228039507,0.40181802290009616,0.024149986889257933,0.03608076217113888,0.0493619922203954,0.049623870234421295,0.0571647287623619,0.05345765345765346,-107.536545,-107.95251,102.811295,101.14514,107.605194,-108.74347,-105.53072,98.3803,-104.621574,104.848434,-107.85925,-101.372795,-104.78818,-105.12303,-106.38896,-93.27218,-104.31797,100.53393,102.36004,95.116325,104.884796,-107.63427,-102.590935,92.420395,101.861725,106.99619,100.40422,107.836815,107.068085,-98.13489,108.69476,-104.573204
43196,156200,117081,5690,9357,288328,2033606,1530542,75444,122358,3761950,0.5417441247468161,0.4060687827751727,0.01973446907688466,0.03245262340112649,0.07680937212026322,0.07649643067619183,0.07542017920576852,0.0764723189329672,-94.97734,-95.70002,90.54188,89.18178,94.593956,-95.98484,-93.42606,86.44053,-91.98498,92.66506,-95.693596,-90.06534,-92.18461,-92.69977,-94.41919,-82.51258,-92.33326,88.86781,90.098564,83.51619,92.90788,-95.14791,-91.00022,81.68166,89.72744,94.53762,88.65935,95.67631,94.7957,-86.78027,96.11447,-92.140495
44186,164138,122233,6124,9540,302035,1950391,1454191,73013,114614,3592209,0.543440329763107,0.40469813101130664,0.020275795851474168,0.03158574337411227,0.08415645888439806,0.08405567081628204,0.08387547423061646,0.08323590486328022,-92.198425,-93.28424,89.53175,87.616,92.837425,-94.08216,-90.54405,85.075386,-90.94698,90.18819,-92.75457,-86.88158,-90.823135,-91.08386,-91.91463,-80.54155,-90.279236,86.54527,89.183525,83.18462,90.1168,-92.458244,-88.113174,79.47284,87.966156,92.431786,87.28423,92.528534,93.02996,-84.35117,93.5357,-90.36727
89658,61079,49475,2849,3438,116841,1038605,837463,48024,57909,1982001,0.5227531431603633,0.42343869018580804,0.024383563988668363,0.029424602665160345,0.05880869050312679,0.05907723684509047,0.05932450441445944,0.05936900999844584,-92.40825,-93.20804,89.33534,87.57686,92.85788,-93.990585,-90.63648,85.041046,-90.6888,90.187035,-92.64851,-87.012856,-90.62998,-90.994865,-91.85519,-80.52202,-90.0807,86.50556,88.82925,82.91564,90.11574,-92.62739,-88.23914,79.55552,87.9791,92.35651,86.99948,92.69921,92.86248,-84.34897,93.62171,-90.45152
127615,60336,45190,2053,3895,111474,1351595,1030823,50485,79381,2512284,0.5412562570644276,0.40538600929364693,0.018416850566051277,0.034940883075874195,0.04464059130138836,0.04383875796329729,0.04066554422105576,0.04906715712828007,-97.1651,-97.55785,92.27018,91.37933,97.041,-98.38186,-95.63874,88.64587,-94.13182,95.152145,-97.492775,-91.58061,-94.41261,-94.77813,-96.17508,-84.20641,-94.47505,90.76234,92.04365,85.58487,94.81693,-97.54606,-93.05186,83.27112,91.88228,96.79526,90.3781,97.740295,96.93994,-88.64397,98.35036,-94.19041
333032,111604,88503,5251,6175,211533,1345043,1064503,63347,75245,2548138,0.5275961670283124,0.41838862021528556,0.024823549989836102,0.029191662766565974,0.08297429896293278,0.0831402072140708,0.08289263895685668,0.08206525350521629,-82.609,-83.524216,79.984825,78.46824,83.00449,-84.07692,-81.20934,76.30015,-81.27487,80.79292,-83.16962,-77.83072,-81.21353,-81.465324,-82.25333,-72.0645,-80.76871,77.50744,79.74873,74.29459,80.72557,-82.76903,-79.043686,71.105446,78.6594,82.716225,78.075874,82.908104,83.1043,-75.68079,83.73996,-80.762794
333595,190762,143294,7135,11340,352531,2096086,1574564,78392,124701,3873743,0.5411212063619937,0.4064720549398493,0.020239354836879594,0.032167383861277446,0.0910086704457737,0.09100551009676329,0.09101694050413307,0.09093752255394905,-59.222477,-60.307816,57.63298,56.481133,59.953003,-60.73074,-58.91506,54.574734,-58.54973,58.16023,-60.12498,-56.653454,-59.26161,-58.97261,-59.340385,-52.293007,-58.78445,56.172638,57.681114,53.92355,58.329266,-59.819138,-56.80865,51.670143,56.530914,60.048115,56.568115,59.792797,60.387913,-55.053974,60.62772,-57.986084
333614,37758,30667,1731,1860,72016,837667,661072,40161,44482,1583382,0.5243001555209953,0.42583592534992226,0.0240363252610531,0.02582759386802933,0.04507519097684402,0.04638980322869521,0.04310151639650407,0.04181466660671732,-94.39758,-95.20325,91.07699,89.622345,94.990265,-96.071106,-92.847176,86.82337,-92.61524,92.251144,-94.59468,-88.80037,-92.690445,-93.007675,-93.82453,-82.28016,-92.115364,88.281235,90.69891,84.849464,92.033875,-94.77058,-90.24897,81.36869,89.802,94.47316,88.798225,94.777855,95.07363,-86.18689,95.650566,-92.33042
333615,11898,9446,575,782,22701,492466,383515,23109,34435,933525,0.5241178802695916,0.4161050174001145,0.025329280648429583,0.034447821681864235,0.024160043536000455,0.02463006662060154,0.024882080574667877,0.022709452591839697,-69.282814,-70.21171,67.24549,65.93962,69.9226,-70.53617,-68.419685,64.0527,-68.10707,67.855095,-69.95575,-65.47578,-68.41854,-68.494736,-68.98761,-60.636726,-67.679085,65.23682,67.13916,62.624947,67.96338,-69.53051,-66.31468,60.021076,65.95826,69.47725,65.55953,69.58521,69.723724,-63.783325,70.34308,-67.87157
333616,58509,47159,2861,3598,112127,657642,530046,32349,40551,1260588,0.521810090343985,0.42058558598731793,0.025515709864706984,0.03208861380399012,0.08896785789228791,0.08897152322628601,0.08844168289591642,0.08872777490074228,-60.019005,-61.035446,58.376774,57.24834,60.77921,-61.490112,-59.661644,55.3237,-59.312794,58.89307,-60.82496,-57.279667,-60.026493,-59.75674,-60.036064,-52.95023,-59.511387,56.87024,58.38456,54.622555,58.99961,-60.652096,-57.569298,52.321533,57.284523,60.853874,57.255394,60.557922,61.158333,-55.733917,61.39544,-58.72844
333619,71111,55069,3614,4358,134152,955720,745657,49905,57392,1808674,0.5300778221718647,0.4104970481245155,0.02693959091180154,0.03248553879181824,0.07440568367304232,0.0738529913888021,0.07241759342751228,0.07593392807359911,-84.49654,-85.10372,81.74005,80.269264,85.09816,-86.01395,-83.27617,77.98147,-82.997284,82.8274,-84.89232,-79.23231,-83.239174,-83.27445,-83.7986,-73.59033,-82.53552,79.26482,81.707954,75.69855,82.51454,-84.74504,-80.69059,72.82611,80.44293,84.75698,79.619095,84.39086,84.861664,-77.328514,85.78816,-82.255585
333625,83297,66128,3836,4725,157986,1197698,948970,53689,71615,2271972,0.5272429202587571,0.41856873393845023,0.024280632461104148,0.029907713341688503,0.06954758211168424,0.06968397314983614,0.07144852763135838,0.06597779794735739,-101.368286,-102.367966,97.46564,95.74442,101.45855,-103.00472,-99.5651,92.95195,-99.23969,98.99561,-102.16535,-96.14938,-99.26982,-99.692505,-101.06001,-88.36659,-98.99588,95.05482,97.333405,90.64777,99.04521,-101.52094,-96.8949,87.265526,96.20837,101.071724,95.45266,102.02241,101.71147,-92.83386,102.581825,-99.09366
333730,125095,91885,4464,7628,229072,1658660,1221266,59582,99698,3039206,0.5460946776559336,0.40111842564783123,0.019487322763148705,0.03329957393308654,0.07541931438631184,0.07523749944729485,0.07492195629552549,0.07651106341150274,-98.86132,-99.75573,95.47576,93.534355,99.21219,-100.5369,-96.90341,90.83131,-97.01464,96.46896,-99.26758,-93.300835,-96.99175,-97.322815,-98.37315,-86.18543,-96.57181,92.619514,95.03089,88.5719,96.43919,-99.07214,-94.36768,85.13113,94.06184,98.84549,93.143974,99.23144,99.35279,-90.3477,100.19132,-96.70555
333921,81375,64790,3738,4232,154135,1044819,826985,50556,54888,1977248,0.5279462808576897,0.42034580075907485,0.02425146786907581,0.027456450514159667,0.07788430340566165,0.07834483092196352,0.07393781153572276,0.07710246319778458,-88.70602,-89.616295,85.89476,84.12422,89.13394,-90.31134,-87.11072,81.79774,-87.166824,86.59589,-89.20106,-83.51959,-87.07483,-87.37249,-88.19985,-77.29333,-86.56645,83.234146,85.44495,79.66136,86.57245,-88.86921,-84.7148,76.34568,84.496796,88.71707,83.64629,88.95136,89.12506,-81.114876,89.881996,-86.707886
334202,150350,115263,5431,8237,279281,1709062,1314656,61584,93340,3178642,0.5383466830897913,0.41271336037897316,0.019446364056273074,0.029493592474962492,0.0879722327218088,0.08767540710269454,0.08818849051701741,0.08824726805228197,-96.14782,-96.379135,92.63452,91.01672,96.637924,-97.61057,-94.40488,88.33565,-94.14969,93.94334,-96.20555,-89.88411,-94.18162,-94.40801,-94.98355,-83.423935,-93.45278,89.855415,92.30997,85.61704,93.529785,-96.30155,-91.543816,82.59475,91.37675,96.1123,90.07505,95.87524,96.17849,-87.49773,97.317215,-93.343735
441826,117084,88087,4570,6984,216725,1950974,1466896,74102,118992,3610964,0.5402422424731803,0.4064459568577691,0.021086630522551622,0.03222517014649902,0.06001310114845201,0.06004992855662569,0.06167174975034412,0.058693021379588546,-106.328026,-106.538155,102.376205,100.29788,106.647026,-107.54176,-104.10166,97.53667,-103.785286,103.62481,-106.45164,-99.613846,-103.82222,-104.12037,-105.017975,-92.20316,-103.06561,99.32636,101.79283,94.367836,103.373665,-106.41612,-101.13508,91.39874,100.82611,106.08693,99.490875,106.081055,105.99857,-96.72693,107.45341,-103.30531
630816,15782,12454,837,985,30058,689541,555164,29513,41809,1316027,0.5250515669705237,0.4143322909042518,0.027846164082773305,0.03276997804245126,0.022887689056923375,0.022433010786001975,0.028360383559787213,0.02355952067736612,-92.600845,-93.34408,89.125244,87.51252,92.61014,-94.0962,-90.9869,84.88308,-90.46957,90.323654,-92.83156,-87.32723,-90.49428,-90.81615,-92.06004,-80.40669,-90.44193,86.67497,88.52374,82.56599,90.05515,-92.789925,-88.409836,79.58029,88.05444,92.47183,86.856064,92.937744,92.910164,-84.46247,94.06113,-90.28802
643529,33896,25754,1421,2136,63207,1165065,875391,46288,78606,2165350,0.5362697169617289,0.40745487050484913,0.02248168715490373,0.0337937253785182,0.02909365571877964,0.029419996321643698,0.030699101278949186,0.027173498206243797,-94.91497,-95.49118,90.84884,89.15109,94.73664,-95.8875,-93.31044,86.69068,-92.03411,92.5155,-95.55904,-89.81123,-92.26633,-92.646034,-94.14694,-82.42776,-91.93635,88.8812,90.396164,83.53653,92.85893,-94.912056,-90.643936,81.71984,89.73225,94.325516,88.602234,95.28037,94.40148,-86.760864,95.95568,-92.092476
710448,59474,45981,2492,3623,111570,829241,639847,35211,51656,1555955,0.5330644438469122,0.41212691583759076,0.02233575333871112,0.032472886976785874,0.07172100752374762,0.07186249212702411,0.07077333787736786,0.07013706055443704,-78.369255,-79.551094,75.93481,74.5278,78.74555,-80.0583,-77.06747,72.33593,-77.151596,76.715744,-78.9653,-74.18357,-77.06646,-77.408264,-78.42694,-68.49754,-76.828964,73.657364,75.66885,70.75796,76.72977,-78.63381,-75.1344,67.51119,74.80697,78.4034,74.2504,78.94707,79.12239,-71.782074,79.60857,-76.91122
721152,119081,90504,4607,6934,221126,1888956,1422192,71671,108641,3491460,0.53852102421244,0.4092870128343117,0.020834275480947514,0.03135768747230086,0.0630406425559939,0.06363697728576732,0.06427983424258069,0.06382489115527287,-103.43138,-103.93808,99.67936,97.86542,103.81792,-104.99564,-101.27153,94.90002,-101.178276,100.8058,-103.49799,-97.05528,-101.095055,-101.50341,-102.53196,-89.820404,-100.468834,96.64465,99.04098,92.38189,100.57045,-103.65644,-98.54967,88.91876,98.31374,103.12213,96.90185,103.51485,103.62128,-94.00702,104.61678,-100.88131
814501,103823,82501,4898,5593,196815,1310283,1039049,61543,71681,2482556,0.5275156873205803,0.4191804486446663,0.02488631455935777,0.028417549475395674,0.0792370808443672,0.0794004902559937,0.07958663048600166,0.07802625521407347,-102.56296,-102.60019,98.02837,96.49846,102.72816,-103.631836,-100.73069,93.852974,-99.62648,100.188156,-102.60441,-96.01718,-99.82742,-100.18,-100.9956,-88.79225,-99.3362,95.793594,97.52307,90.36493,99.71622,-102.80544,-97.66679,87.95279,96.99004,102.21408,95.43797,102.59436,102.0259,-93.30282,103.62916,-99.33705
857688,163697,122499,6112,9913,302221,2096086,1574564,78392,124701,3873743,0.5416466757769977,0.4053292127284338,0.02022361119842764,0.03280050029614091,0.07809650939894641,0.07779867950747,0.07796713950403103,0.07949415000681631,-115.549355,-115.54041,110.170975,108.62129,115.34532,-116.58607,-113.279854,105.67683,-112.03632,112.70535,-115.60969,-108.26862,-112.35989,-112.66227,-113.82627,-99.836266,-111.72426,107.832375,109.656364,101.592476,112.20434,-115.66371,-109.99113,98.8984,109.15375,114.94708,107.37133,115.57601,114.77188,-105.02194,116.66884,-111.729645
1002264,79446,62791,3497,4935,150669,1285874,1015135,61081,75564,2437654,0.5272882942078331,0.41674797071726766,0.023209817547073387,0.032753917527825895,0.06178365842998614,0.0618548271904722,0.05725184590952997,0.06530887724313165,-107.24754,-107.94966,102.62043,100.84676,107.19878,-108.5261,-105.20807,97.98065,-104.34599,104.7074,-107.94658,-101.42768,-104.374504,-104.87765,-106.53293,-93.259544,-104.309425,100.314354,102.42828,94.90065,104.83355,-107.36117,-102.54338,92.23469,101.498,106.71635,100.36616,107.689026,107.02442,-98.111206,108.361084,-104.309975
18337,157555,125470,6595,9130,298750,1862662,1484322,78781,108085,3533850,0.5273807531380753,0.4199832635983264,0.02207531380753138,0.030560669456066947,0.08458593131765184,0.0845301760669181,0.08371307802642769,0.08447055558125549,-102.682625,-103.27213,99.10025,97.09866,103.1091,-104.18505,-100.48725,94.397835,-100.5271,100.0263,-102.86694,-96.35125,-100.357445,-100.83495,-101.72888,-89.252975,-99.600815,95.98574,98.477715,91.68302,99.95686,-102.791916,-97.827286,88.24842,97.57661,102.31679,96.3306,102.73596,102.689186,-93.48582,103.71856,-100.208885
19227,60212,48536,2346,3940,115034,1138522,916586,42262,69729,2167099,0.523427856112106,0.42192743015108575,0.020393970478293375,0.034250743258514876,0.052886110237659,0.05295302350243185,0.05551086082059534,0.056504467294812774,-99.28653,-99.54021,94.86686,92.99484,99.07987,-100.022285,-97.21093,90.61527,-96.174866,96.62753,-99.602554,-93.59743,-96.194214,-96.81823,-98.06236,-86.064926,-95.91546,92.724014,94.35476,87.018326,96.799866,-99.19517,-94.56333,85.23283,93.73889,98.483154,92.46417,99.44538,98.28531,-90.58706,100.096725,-96.21993
29287,36442,26434,1559,2338,66773,405768,294217,17479,26367,743831,0.5457595135758465,0.3958785736749884,0.023347760322285954,0.03501415242687913,0.08980994065574417,0.08984525027445729,0.08919274558041078,0.08867144536731521,-85.380066,-85.98728,82.50502,80.9961,85.95531,-86.76678,-83.7668,78.67647,-83.76105,83.31098,-85.59313,-80.18609,-83.6424,-83.983864,-84.737595,-74.3063,-82.986046,79.845795,82.07496,76.57104,83.29951,-85.56616,-81.52566,73.517715,81.28001,85.19521,80.283844,85.49764,85.59953,-77.863945,86.364006,-83.4171
36483,125281,94850,4675,6600,231406,1619486,1224516,64340,82419,2990761,0.5413904566000881,0.4098856555145502,0.020202587659784103,0.028521300225577556,0.07735849522626315,0.07745917570697321,0.07266086415915449,0.08007862264769046,-104.018654,-104.006584,98.85023,97.45931,103.66238,-104.79437,-102.010574,94.966805,-100.57533,101.50641,-104.203865,-97.85327,-100.99568,-101.23909,-102.499565,-89.843185,-100.57876,97.16949,98.5609,91.03898,101.16677,-104.023865,-99.04033,89.05656,98.18093,103.31538,96.54956,104.11757,102.95033,-94.7791,105.08599,-100.45936
36550,140149,104808,5420,7556,257933,1670526,1246934,66221,90284,3073965,0.5433542819259265,0.4063380800440424,0.021013208856563527,0.02929442917346753,0.08389513243134199,0.08405256412929633,0.08184714818562087,0.08369146249612334,-102.37427,-103.30372,98.81423,96.83614,102.763756,-104.094505,-100.46623,94.19544,-100.35463,100.05094,-102.75606,-96.49187,-100.145584,-100.565575,-101.777245,-89.06387,-99.80793,95.92494,98.39508,91.57607,99.82091,-102.4812,-97.703354,88.10275,97.376656,102.07635,96.30745,102.706566,102.63841,-93.4838,103.68434,-100.065895
38973,102543,75484,5074,6063,189164,1174203,868342,58431,69419,2170395,0.5420851747689835,0.3990399864667696,0.02682328561459897,0.03205155314964792,0.08732987396557494,0.08692888285951848,0.08683746641337646,0.08733920108327692,-57.923225,-58.94033,56.3002,55.215446,58.560333,-59.3366,-57.580463,53.373165,-57.223297,56.850796,-58.764053,-55.37019,-57.881775,-57.618195,-58.01147,-51.092373,-57.489254,54.88977,56.320633,52.625256,57.00356,-58.47972,-55.582123,50.470886,55.274517,58.716606,55.278393,58.4657,58.996506,-53.81556,59.29639,-56.65691
39052,125861,94637,5526,6785,232809,1936198,1451633,77639,102054,3567524,0.5406191341400032,0.4065006077943722,0.02373619576562762,0.029144062299996994,0.06500419895072715,0.06519347521033209,0.07117556897950772,0.06648441021420033,-94.25871,-95.09453,91.259766,89.354965,94.81585,-95.96066,-92.5064,86.881836,-92.61246,92.06358,-94.70246,-88.75379,-92.59931,-92.84103,-93.69141,-82.159676,-91.88935,88.388855,90.84381,84.57916,92.04479,-94.43961,-89.95967,81.18423,89.79134,94.240105,88.84038,94.46047,94.673256,-86.14144,95.49258,-92.17648
43209,42585,34171,1697,2545,80998,827805,661576,32504,49762,1571647,0.5257537223141312,0.42187461418800465,0.020951134595915948,0.03142052890194819,0.05144327468425535,0.051650906320664595,0.05220895889736648,0.05114344278766931,-99.02745,-99.57344,94.882675,93.64793,99.10618,-100.5118,-97.08135,90.7101,-96.537224,96.64473,-99.08394,-92.83939,-96.26524,-97.016975,-98.13196,-85.9514,-96.197365,92.418686,94.37854,88.043205,96.16752,-99.40317,-94.70545,84.71524,93.814514,98.604836,92.45624,99.37392,99.221825,-89.99709,99.94698,-96.28514
50961,31784,23390,1383,1792,58349,416273,304535,18887,22682,762377,0.5447222745891104,0.40086376801658985,0.023702205693328076,0.030711751700971738,0.07635373901261912,0.07680562168552055,0.0732249695557791,0.07900537871439908,-96.74405,-96.78833,92.479126,90.69862,96.67224,-97.53539,-94.68921,88.388374,-93.95136,94.27775,-97.012436,-90.97147,-94.06208,-94.3461,-95.37078,-83.75722,-93.45143,90.471504,92.034615,84.98111,94.22547,-96.68305,-91.99459,82.99219,91.493484,96.15974,90.10718,96.72343,95.868614,-88.07111,97.67875,-93.76996
59297,131132,97751,4791,7155,240829,1616595,1207371,60588,86709,2971263,0.5445025308413853,0.4058938084699102,0.019893783555967097,0.029709877132737338,0.08111617319118271,0.0809618584511306,0.07907506436918202,0.08251738573850466,-88.90733,-90.03341,86.13629,84.28016,89.30188,-90.644646,-87.34162,81.97053,-87.495995,86.92989,-89.55631,-84.0567,-87.424225,-87.677505,-88.69788,-77.59637,-87.097466,83.55882,85.799736,79.96788,86.939964,-89.060295,-85.004196,76.606255,84.79664,89.00689,84.07771,89.33377,89.4758,-81.4637,90.295296,-87.15902
61098,143394,107383,5741,7662,264180,1799941,1347012,72183,94464,3313600,0.5427890074948899,0.40647664471193884,0.021731395260807026,0.029002952532364297,0.07966594460596209,0.07971940858730286,0.07953396229028996,0.08111026422764228,-101.96649,-102.47744,98.364044,96.434326,102.381615,-103.360725,-99.760994,93.74356,-99.82489,99.30893,-102.044815,-95.672554,-99.63619,-100.05332,-101.00635,-88.55662,-98.936806,95.25967,97.77643,91.0747,99.172485,-102.06866,-97.15413,87.6607,96.90618,101.59586,95.62349,101.96866,101.97034,-92.803024,103.01703,-99.477905
85811,25983,21485,988,1269,49725,341627,281611,13277,17127,653642,0.5225339366515838,0.43207642031171445,0.019869281045751634,0.025520361990950226,0.07605663486785295,0.076293184570205,0.07441440084356406,0.07409353652128219,-54.621433,-55.56371,53.006382,52.048344,55.16526,-55.88496,-54.291874,50.3112,-53.849598,53.631157,-55.414543,-52.21649,-54.45022,-54.263634,-54.706295,-48.124985,-54.142662,51.725777,53.03418,49.535713,53.774834,-55.11298,-52.45326,47.55193,52.099262,55.300365,52.05995,55.11927,55.54483,-50.7317,55.90963,-53.406677
165695,66894,53405,2447,3963,126709,1403687,1117238,56208,81377,2658510,0.527934085187319,0.42147755881586946,0.019311966790046483,0.03127638920676511,0.047655923293440774,0.04780091618795637,0.04353472815257615,0.04869926391978077,-90.7588,-91.49498,87.74866,86.109215,91.21258,-92.368484,-88.92665,83.66209,-89.09938,88.55244,-90.93146,-85.14996,-88.790016,-89.23642,-90.149895,-78.91354,-88.32307,84.86474,87.218895,81.37833,88.382675,-90.922165,-86.65732,77.938965,86.4712,90.54191,85.36566,90.90522,91.060234,-82.63256,91.836365,-88.68613
189206,150159,112588,5791,8046,276584,1863378,1396248,73954,100140,3433720,0.5429055910681746,0.4070662077343592,0.020937581349608075,0.029090619847858157,0.0805842936859832,0.08063610476075883,0.07830543310706656,0.08034751348112643,-105.58569,-106.535286,102.17907,99.81969,106.18029,-107.47371,-103.56116,97.13839,-103.66222,103.170074,-106.122116,-99.47869,-103.50164,-103.771645,-104.88294,-91.96998,-102.8668,99.04057,101.759705,94.523994,103.11694,-105.66019,-100.569626,91.03126,100.50808,105.36555,99.38693,105.76779,105.80679,-96.4199,106.87771,-103.22199
332894,156411,124334,6134,9482,296361,1807739,1434126,71674,110010,3423549,0.5277718728172736,0.4195356339059458,0.020697730133182168,0.03199476314359852,0.08652299917189372,0.0866967058682431,0.08558194045260485,0.08619216434869557,-102.79775,-102.92595,97.875916,96.69535,102.8845,-103.897156,-101.12156,94.01149,-99.708115,100.67118,-102.8652,-96.29318,-99.99953,-100.20029,-101.20419,-88.89603,-99.702354,96.01466,97.611244,90.44153,100.11544,-103.04238,-98.06885,88.004036,97.166046,102.48255,95.56748,102.89092,102.249504,-93.54837,103.90851,-99.24745
333671,63528,46547,2261,3440,115776,931790,683727,33396,51267,1700180,0.5487147595356551,0.40204360143725815,0.019529090657822,0.029712548369264787,0.06817845222636001,0.06807834120928383,0.06770271888848964,0.0670996937601186,-88.67163,-89.234764,85.6751,83.98832,89.10021,-90.00956,-86.84029,81.65203,-86.94486,86.44968,-88.8819,-83.26089,-86.7975,-87.1507,-87.95286,-77.10218,-86.126656,82.880424,85.19321,79.34347,86.43584,-88.752266,-84.59482,76.2509,84.39035,88.50818,83.31604,88.70453,88.74132,-80.8166,89.70065,-86.602486
333676,155458,116174,6243,7999,285874,1873388,1400648,74768,98490,3447294,0.5437990163498604,0.4063818325556014,0.021838292394551446,0.02798085869998671,0.08298227596205378,0.08294303779393537,0.08349828803766317,0.08121636714387248,-108.86784,-109.0505,104.630684,102.6847,109.36575,-110.31703,-107.01132,99.74092,-106.253235,106.486694,-108.91821,-101.94637,-106.444534,-106.547554,-107.36609,-94.37048,-105.76421,101.81599,104.32903,96.537025,105.94275,-109.01072,-103.47259,93.67581,103.218414,108.69647,101.70688,108.563065,108.663895,-99.15224,110.174736,-105.43579
